timestamp,speed_kmh,acceleration_mps2,brake_intensity,battery_level,energy_consumption,regen_braking_usage,lane_deviation,obstacle_distance,traffic_density,weather_condition,road_type,steering_angle,reaction_time,ADAS_output
01-01-2023 00:07,9.761853677,-0.933431723,0.053149592,32.08051036,1.493735305,96.01789048,-0.28677921,95.66783899,18,Rainy,Rural,-28.67802567,1.269888963,Accelerate
01-01-2023 00:07,10.18052569,1.162447792,0.191603358,64.24835628,0.981847531,69.1292659,0.125068622,48.22849857,46,Rainy,Rural,-16.8360257,0.6048392,Accelerate
01-01-2023 00:07,118.3967494,1.557371003,0.267737219,77.50200464,1.296622683,75.29869996,-1.369989676,56.98076038,19,Snowy,Rural,13.96677552,0.536473914,Maintain Speed
01-01-2023 00:07,44.91249549,2.117903814,0.282311058,5.987922935,1.707819844,14.04920776,0.193449356,76.04293598,37,Foggy,Highway,1.93035497,1.19281951,Maintain Speed
01-01-2023 00:07,44.47705765,2.837139628,0.670513599,35.98981826,1.700378713,59.5235576,-1.855656203,11.49333786,46,Snowy,Urban,2.833682631,0.682085272,Lane Correct
01-01-2023 00:07,97.53594807,-1.400062847,0.217824587,25.36282821,0.716932727,15.44127444,-1.400489702,73.39359668,19,Rainy,Urban,-5.374162482,1.120998393,Maintain Speed
01-01-2023 00:07,113.6698293,1.296560895,0.676658304,99.88413855,1.033453703,37.83861561,-1.315012786,29.77544464,47,Snowy,Urban,-21.25043848,1.500764625,Maintain Speed
01-01-2023 00:07,118.3201277,-0.634450587,0.091132173,68.74331208,1.312304683,34.53450254,0.53055647,38.81614956,1,Snowy,Rural,-17.06708391,0.458807802,Maintain Speed
01-01-2023 00:07,90.40538223,1.062491832,0.147202461,43.53878802,0.236604141,61.39604612,0.269178563,26.94898641,22,Snowy,Highway,-18.89107661,0.651855553,Maintain Speed
01-01-2023 00:07,45.15115026,-0.144109858,0.508821448,12.18699719,1.897013539,7.969310878,1.192147828,15.35455461,17,Snowy,Highway,12.43060768,2.17143222,Maintain Speed
01-01-2023 00:07,10.020086,2.962638617,0.921895803,61.87367446,0.922209469,10.34620699,-0.142402273,36.14613738,20,Sunny,Urban,20.82549957,1.65696149,Accelerate
01-01-2023 00:07,93.25762991,1.373412815,0.859567589,65.96163974,0.804638422,60.99319242,-0.100575053,9.463894874,30,Rainy,Rural,-15.7484069,1.913083706,Brake
01-01-2023 00:07,67.00850997,2.714947803,0.968753442,82.55856311,1.823490687,63.61176569,-1.353775872,84.47780599,4,Foggy,Urban,-19.64859824,1.323846706,Maintain Speed
01-01-2023 00:07,50.90664111,2.009817297,0.650479065,32.41480103,0.324744633,33.98824252,0.970805719,30.59463518,7,Snowy,Urban,-14.89802425,1.784442974,Maintain Speed
01-01-2023 00:07,108.7625262,2.417406067,0.675814866,98.23566765,0.174595515,14.68711278,-1.985388297,65.36173183,42,Foggy,Rural,26.32726757,1.19659823,Lane Correct
01-01-2023 00:07,13.34369788,1.886515183,0.625022999,46.74924523,1.401504583,88.60799158,-0.300436507,29.66955556,14,Foggy,Urban,-17.18279889,0.497984046,Accelerate
01-01-2023 00:07,59.11501251,-0.245045218,0.622818923,33.11465669,0.831505639,5.294879784,-1.246699635,21.07040418,36,Foggy,Rural,11.39815976,1.205761978,Maintain Speed
01-01-2023 00:07,1.362437372,-1.48926928,0.147120345,38.10268673,1.552504037,71.73755176,1.084039698,71.36570984,13,Rainy,Highway,-22.99560568,1.640022717,Accelerate
01-01-2023 00:07,56.23927704,-0.778078947,0.543738956,54.36067503,0.230234762,14.00447181,0.693565443,62.40038205,27,Snowy,Rural,9.615862648,0.781685188,Maintain Speed
01-01-2023 00:07,6.756393082,-2.878582604,0.386067933,93.98664863,0.829138573,63.73739084,0.827074839,21.81049312,9,Foggy,Highway,-15.328868,1.81884028,Accelerate
01-01-2023 00:07,14.25814995,0.143959005,0.442537216,74.8400858,0.547117903,66.36558469,-1.405688457,61.20961484,5,Snowy,Urban,20.23066449,0.507144642,Accelerate
01-01-2023 00:07,14.10314961,0.030346802,0.523600573,59.8254167,1.505252413,80.4259637,0.675256295,0.500167774,45,Snowy,Urban,-28.60644876,0.732947558,Brake
01-01-2023 00:07,77.90523625,0.151502789,0.128396172,20.46698686,0.53162321,39.50250823,0.763574839,17.69146066,19,Foggy,Urban,0.015468838,1.868377364,Maintain Speed
01-01-2023 00:07,89.52538551,2.84418735,0.359487734,19.18856453,0.970096136,2.179646823,-1.989451661,72.77539784,3,Sunny,Rural,9.79895426,0.740058343,Lane Correct
01-01-2023 00:07,70.00425181,2.468724021,0.063449561,52.70870681,1.655867347,81.1049386,-0.729596564,41.01506665,45,Rainy,Rural,14.61023606,1.646785276,Maintain Speed
01-01-2023 00:07,115.4607058,-2.02972333,0.97966813,74.22732694,1.839242017,44.40680194,-1.650847275,20.36288869,2,Snowy,Highway,24.02115837,1.823508659,Lane Correct
01-01-2023 00:07,44.98446954,-0.786704871,0.118528029,76.34615641,1.472951008,84.70898196,0.72557693,50.5916377,30,Snowy,Urban,7.551151689,0.688398159,Maintain Speed
01-01-2023 00:07,34.28545035,-0.456262923,0.258524739,26.46186647,0.915533982,77.59849497,-1.151565321,46.5217001,49,Sunny,Rural,-22.28365526,1.361858427,Maintain Speed
01-01-2023 00:07,104.2318954,-0.836802493,0.891292927,14.50945372,1.186773162,49.83068212,-0.941362739,63.39362925,19,Rainy,Urban,13.4110567,2.366805407,Maintain Speed
01-01-2023 00:07,26.83150062,1.790975782,0.482710046,41.52379398,1.4104109,99.9399409,-1.686683698,7.253831994,42,Foggy,Urban,1.682845344,1.561152946,Brake
01-01-2023 00:07,115.5867047,0.144226019,0.135637202,92.22639161,1.76237199,46.2075077,-0.064773339,81.93496305,24,Rainy,Urban,-24.02296723,0.285346601,Maintain Speed
01-01-2023 00:07,1.458536963,0.432598902,0.384230538,56.809889,1.788290571,69.650462,-1.867868762,5.827677893,24,Foggy,Urban,-21.57878575,0.649245255,Brake
01-01-2023 00:07,116.3854592,2.118081354,0.115867994,35.40947785,1.868842034,66.98038199,1.382368852,45.38552745,11,Foggy,Highway,19.70245315,2.086545559,Maintain Speed
01-01-2023 00:07,5.179189434,1.83556892,0.200215997,35.74557849,1.640351088,51.8066715,-1.89453584,71.04730237,47,Sunny,Highway,3.93227722,1.299021468,Accelerate
01-01-2023 00:07,106.9371736,-2.206730863,0.052029847,17.5482693,0.378916078,58.5350289,-1.753441223,34.48110347,19,Snowy,Rural,-20.53053944,0.360799774,Lane Correct
01-01-2023 00:07,63.32413309,1.283487505,0.438227495,49.95625493,1.520515113,79.86087618,0.561626533,91.011853,40,Rainy,Rural,17.30798929,1.02544189,Maintain Speed
01-01-2023 00:07,119.1557755,-0.387383227,0.806636122,80.17945446,1.64772551,57.16132678,1.667734092,75.52318564,42,Rainy,Rural,5.188764014,1.842881347,Lane Correct
01-01-2023 00:07,8.855587768,-1.232106582,0.585969179,97.0130757,1.767955713,45.01483053,1.568484539,42.60480649,27,Foggy,Highway,-19.95701803,1.911345478,Accelerate
01-01-2023 00:07,66.46251413,-2.699887075,0.606345305,52.651525,1.8571521,66.20824746,-1.665477956,18.38263938,30,Sunny,Urban,-3.01359864,1.55183209,Lane Correct
01-01-2023 00:07,116.3163043,-0.076502638,0.20058403,20.88541701,1.067403646,3.550903537,-0.846213113,4.343890857,8,Sunny,Highway,25.73610066,1.928692633,Brake
01-01-2023 00:07,62.7717413,-0.867379916,0.343893843,69.88028798,1.344676121,10.9193875,0.084147427,80.16643274,8,Foggy,Rural,15.08901898,1.17562809,Maintain Speed
01-01-2023 00:08,75.52783658,-1.490921762,0.845242104,76.89517756,0.118150276,12.542638,-1.893505045,19.42742459,38,Sunny,Highway,-6.789123534,1.295851873,Lane Correct
01-01-2023 00:08,83.48984268,1.168030378,0.087856184,11.8114762,1.188288779,42.57676635,0.114570462,26.96741744,8,Snowy,Urban,-29.68326048,1.189211698,Maintain Speed
01-01-2023 00:08,54.54492777,1.616912324,0.857930654,85.76321731,0.999076924,87.17752399,-0.208937437,1.037836305,32,Sunny,Urban,-16.44213021,0.873012169,Brake
01-01-2023 00:08,75.30696961,-1.531262886,0.483690026,83.78562705,1.928381485,64.32945978,0.353643982,1.822688497,35,Sunny,Urban,-19.14947604,1.695404107,Brake
01-01-2023 00:08,70.11771743,-2.70331538,0.837147431,49.89140013,1.813247667,97.26184788,1.681259534,23.04184342,37,Snowy,Urban,-7.337986686,1.724438667,Lane Correct
01-01-2023 00:08,108.1389613,2.092516203,0.318006419,58.24013927,1.615447466,3.994096939,-0.901522777,87.28684863,21,Foggy,Highway,22.95066295,2.187786705,Maintain Speed
01-01-2023 00:08,5.453565641,-2.940241553,0.338842952,72.77376605,0.208288951,72.20070449,0.556386174,78.08230485,42,Sunny,Urban,-19.20055621,0.933544951,Accelerate
01-01-2023 00:08,33.71558275,2.622674964,0.751604868,69.29107188,0.8638548,31.42015574,-0.280670656,76.9873115,48,Foggy,Urban,-27.01537687,1.676363301,Maintain Speed
01-01-2023 00:08,114.0493781,0.765719244,0.784996173,6.570917928,1.422480222,2.328543641,-0.259485103,82.70347743,0,Foggy,Urban,-22.12011564,0.988169754,Maintain Speed
01-01-2023 00:08,106.8316541,-1.068920189,0.229644678,16.63135387,0.156355413,82.59266899,0.589085609,18.66135689,13,Foggy,Rural,-3.227152973,2.281621907,Maintain Speed
01-01-2023 00:08,54.67881033,-1.521132543,0.972871325,20.4461028,0.548046204,16.26935434,1.805345581,97.90652893,16,Snowy,Rural,-25.95122265,0.945968097,Lane Correct
01-01-2023 00:08,74.41591174,-2.945966014,0.084490104,76.78920946,1.786263661,21.40749098,1.452126023,23.21926323,23,Rainy,Highway,3.391607223,2.012805802,Maintain Speed
01-01-2023 00:08,33.28574196,-1.587171498,0.068502963,46.80793847,0.346583458,34.04658587,0.558089782,14.99298509,48,Foggy,Urban,-13.56581723,2.116530454,Maintain Speed
01-01-2023 00:08,22.57453917,-2.173630191,0.595504215,56.82274951,0.197609658,78.83571169,-0.153847644,29.46446937,8,Rainy,Rural,-7.506019914,1.026617373,Accelerate
01-01-2023 00:08,55.64380859,0.672997324,0.722740768,78.40530651,1.203112937,62.45905792,-0.304031596,53.04533422,9,Rainy,Rural,-20.63628341,0.688866807,Maintain Speed
01-01-2023 00:08,42.40226736,-2.000726468,0.960886129,37.39331556,1.898282769,26.48611358,1.148531644,12.44306204,17,Rainy,Rural,14.74356868,0.369544766,Maintain Speed
01-01-2023 00:08,70.03873342,0.171779025,0.404945781,76.1445716,1.685787006,16.84893383,-1.127117265,73.86210234,8,Foggy,Urban,-7.118551807,2.29451223,Maintain Speed
01-01-2023 00:08,9.328156436,0.540698534,0.025291409,47.01843109,1.952067759,10.9548237,0.350666177,37.1526689,12,Snowy,Highway,-23.09250127,1.704151719,Accelerate
01-01-2023 00:08,116.9273769,-1.21174981,0.602896339,40.83211784,1.531693992,14.9816573,0.019815073,56.84165356,42,Sunny,Rural,-8.307209742,2.085667326,Maintain Speed
01-01-2023 00:08,118.3452893,-2.789610306,0.289696021,36.63854009,0.931002571,86.81451531,0.597414243,73.42360237,33,Rainy,Highway,29.01159618,1.622375071,Maintain Speed
01-01-2023 00:08,83.77940568,-2.776476716,0.432947121,96.66975747,1.898571235,92.26833731,-1.250315889,90.18937476,3,Rainy,Urban,12.83704213,0.567219346,Maintain Speed
01-01-2023 00:08,64.33156396,-2.841916007,0.488469482,78.33747402,0.910603229,96.79578076,0.783028895,81.93469667,42,Sunny,Rural,22.15773902,0.898223283,Maintain Speed
01-01-2023 00:08,37.14331395,1.434748003,0.064512611,6.918614373,0.765179771,83.47318845,0.507999177,53.74686745,30,Snowy,Highway,23.51751834,0.976270109,Maintain Speed
01-01-2023 00:08,97.65540236,-1.091941771,0.485981785,95.95447122,0.951572244,88.7390325,-1.279415514,99.11728955,30,Snowy,Urban,2.929746425,1.190180946,Maintain Speed
01-01-2023 00:08,82.16774071,1.777801116,0.426319667,78.66676482,1.646550513,81.61035005,-0.201513243,52.9739188,26,Rainy,Rural,3.412615609,0.320306587,Maintain Speed
01-01-2023 00:08,19.51403272,-0.409603057,0.712544265,19.17159787,1.843617745,95.8055769,0.714477419,53.59721583,40,Rainy,Highway,24.39949887,1.741276487,Maintain Speed
01-01-2023 00:08,109.3112621,-0.282011395,0.645665911,12.25212191,0.779596009,84.56509415,1.606417078,15.8488195,24,Rainy,Highway,22.39677842,0.822356753,Lane Correct
01-01-2023 00:08,98.70446915,0.077295615,0.185215718,34.2784389,0.978270167,46.20026816,-1.511601487,14.87205361,23,Snowy,Urban,12.98173622,1.30420022,Lane Correct
01-01-2023 00:08,113.9759896,1.278188738,0.206138918,64.29724529,1.806821914,32.32543144,-1.965042327,16.87011263,11,Foggy,Rural,19.31760675,0.337235852,Lane Correct
01-01-2023 00:08,87.08634101,-1.358982805,0.251006179,63.57193547,0.189382963,58.42118889,-1.339383368,59.1821361,20,Rainy,Highway,14.48385011,1.803264487,Maintain Speed
01-01-2023 00:08,73.60982351,-2.270475903,0.17895044,31.20576189,1.589350519,60.81833278,1.957094938,41.51719135,16,Sunny,Rural,-11.5298928,1.460040022,Lane Correct
01-01-2023 00:08,50.18916435,0.336344011,0.6572132,47.33912297,0.963013741,57.49145389,1.07348103,38.58845017,1,Sunny,Urban,-22.75286348,2.281774909,Maintain Speed
01-01-2023 00:08,111.927418,-1.038134261,0.994430179,25.12956479,0.815384867,70.67263427,0.457476075,12.75582925,27,Rainy,Highway,13.03192906,0.653670439,Maintain Speed
01-01-2023 00:08,103.9276667,-0.345052118,0.652108341,9.804975091,0.949150454,69.89765789,-1.467947731,38.10902118,13,Foggy,Rural,24.33762391,2.402721504,Maintain Speed
01-01-2023 00:08,5.426240413,0.88168025,0.606681546,54.11219441,0.895512283,8.719428392,-0.335816603,37.79898725,8,Rainy,Highway,28.71188536,2.283441519,Accelerate
01-01-2023 00:08,3.16403694,-0.035245553,0.409927933,37.96415775,1.537575375,28.55224517,0.860955473,62.08143765,3,Sunny,Rural,-27.06764479,0.88017306,Accelerate
01-01-2023 00:08,45.17560403,0.721672903,0.312580259,56.57383107,1.863100292,88.98601874,1.583536649,38.84096992,4,Sunny,Highway,8.210499145,2.265422771,Lane Correct
01-01-2023 00:08,97.26639969,0.265200013,0.911073757,94.91819563,1.033766068,59.0035054,-0.472706981,41.87620142,48,Sunny,Urban,7.041049292,0.871531997,Maintain Speed
01-01-2023 00:08,118.4731355,1.438778232,0.969001874,18.62017961,1.682194193,32.85246982,1.99875951,27.25429593,12,Foggy,Rural,-7.850417606,0.972820015,Lane Correct
01-01-2023 00:08,18.05002693,1.235619706,0.496776176,5.18639174,1.490694618,85.04586496,-1.441054351,13.15039119,20,Rainy,Rural,3.153685477,2.290729659,Maintain Speed
01-01-2023 00:08,71.29568584,0.205139351,0.290200496,12.30343026,0.728293493,24.90422856,-0.452256316,30.00108856,13,Snowy,Highway,-2.652191438,2.011502119,Maintain Speed
01-01-2023 00:08,45.7069028,1.073418125,0.770122208,48.95728813,1.215896248,40.91998644,1.501589835,4.276534034,17,Rainy,Urban,25.47519751,1.214704746,Brake
01-01-2023 00:08,116.3897277,2.241357614,0.132456791,72.15854283,1.366949783,27.62547717,0.599662438,20.37099687,8,Foggy,Urban,-12.05067952,0.46147706,Maintain Speed
01-01-2023 00:08,101.0542708,-0.406372273,0.765588238,60.17254232,0.144648807,87.13499238,1.243677972,32.4952453,25,Rainy,Rural,-19.24148601,1.265491345,Maintain Speed
01-01-2023 00:08,100.5994446,-0.523421564,0.818948374,52.0149877,0.852315547,72.82886868,1.631196555,14.56462919,41,Rainy,Urban,10.38800567,2.141748224,Lane Correct
01-01-2023 00:08,56.24317918,1.585473725,0.124903945,38.62649745,1.986012534,46.02256446,0.029265582,66.49696554,43,Snowy,Urban,-12.84986369,1.561435096,Maintain Speed
01-01-2023 00:08,49.77834028,0.495323022,0.976861469,34.4475463,1.310787211,93.23008325,-1.061011396,28.07650282,26,Snowy,Highway,-26.65819649,0.31151646,Maintain Speed
01-01-2023 00:08,32.80884863,-2.573959319,0.98551229,40.74718663,0.735063732,92.74447805,0.77482762,61.55275737,40,Snowy,Urban,18.08942111,1.13946171,Maintain Speed
01-01-2023 00:08,6.765059598,2.352672094,0.936719479,63.10532063,0.575045675,71.15250262,0.253918739,64.38856123,20,Sunny,Urban,-10.5259451,1.809749254,Accelerate
01-01-2023 00:08,103.7666852,-2.815301387,0.496034809,20.93662581,0.498015044,89.19936332,1.090596819,44.72882784,29,Rainy,Highway,29.54986855,2.227108287,Maintain Speed
01-01-2023 00:08,97.5481211,1.490378137,0.246074142,78.27939789,0.863118677,71.93931214,0.046855018,44.91064433,43,Rainy,Rural,-11.27802942,2.447009229,Maintain Speed
01-01-2023 00:08,119.9661208,1.552764856,0.582009281,59.64905781,0.467204812,62.82118675,1.244445473,58.14632625,9,Sunny,Highway,3.340430179,2.124505345,Maintain Speed
01-01-2023 00:08,119.5964204,2.718666512,0.419933838,30.56985587,0.356853746,42.07830179,1.608069904,26.24563522,31,Snowy,Rural,-20.33306417,2.204768042,Lane Correct
01-01-2023 00:08,66.65180467,-2.67519355,0.205948645,52.60953147,0.79172024,27.34697621,0.998332107,2.124496719,5,Rainy,Highway,1.972394993,0.694590212,Brake
01-01-2023 00:08,92.27848982,0.581141165,0.42367641,96.46397533,1.253299416,6.025735868,0.974620616,64.50245979,25,Rainy,Rural,-14.09789504,2.177880139,Maintain Speed
01-01-2023 00:08,113.3718876,-0.432956576,0.663889836,6.946695269,0.378158446,80.08699715,0.348757365,60.85253838,23,Rainy,Rural,10.92993866,2.330635531,Maintain Speed
01-01-2023 00:08,101.9576869,-1.016202271,0.070913311,23.95465089,0.18425222,12.21630808,-0.113431952,47.63810645,40,Foggy,Rural,-28.29443128,1.658655966,Maintain Speed
01-01-2023 00:08,29.68177221,-2.458088638,0.333418001,47.59612279,0.165802354,41.03492407,1.890350627,87.57656105,45,Snowy,Highway,11.94424729,1.321158375,Accelerate
01-01-2023 00:08,54.06529624,0.375924718,0.01779489,65.65177357,0.60803008,23.46342142,0.580450128,50.86248327,13,Snowy,Rural,1.062575387,2.066163161,Maintain Speed
01-01-2023 00:08,15.49912982,-0.125755646,0.749495505,25.1616853,0.461251352,45.46262991,1.361426009,30.34946637,44,Foggy,Highway,-7.199051991,1.619338519,Accelerate
01-01-2023 00:09,114.4861233,-2.372673251,0.640691268,93.4833751,1.124585185,31.49838255,0.021636114,71.35324538,25,Foggy,Rural,-26.12577267,2.1035901,Maintain Speed
01-01-2023 00:09,72.74095613,0.674937043,0.062672135,66.04434118,0.965868355,82.96938463,0.219431432,96.24035204,35,Sunny,Urban,-26.25492952,1.238264792,Maintain Speed
01-01-2023 00:09,27.43713666,1.427718722,0.96473756,88.35603515,0.717056567,97.81785612,0.651556094,73.68788878,6,Snowy,Rural,17.53030019,0.610118633,Accelerate
01-01-2023 00:09,80.60408213,1.603669806,0.022621557,36.28520337,1.683731385,94.15547758,0.914209475,90.88478841,36,Sunny,Rural,14.43990167,2.31047721,Maintain Speed
01-01-2023 00:09,74.17538885,2.43223913,0.589960646,83.75062376,1.059399287,62.23699188,-0.206577034,11.27142783,35,Snowy,Highway,-2.060611498,2.427238569,Maintain Speed
01-01-2023 00:09,42.97952616,-0.543175549,0.776367462,40.93082561,0.273906985,97.92765475,-0.574740287,12.09863321,49,Rainy,Rural,-29.58649027,2.437322009,Maintain Speed
01-01-2023 00:09,13.62691106,2.718436612,0.787896313,29.01141838,0.661952273,40.07226582,-1.04232031,15.46057063,1,Foggy,Highway,18.78434687,2.397942812,Accelerate
01-01-2023 00:09,80.58878347,2.19257643,0.034285136,91.60725722,1.949344606,52.24874439,-0.305418309,70.28544368,28,Snowy,Rural,9.933416681,1.335415719,Maintain Speed
01-01-2023 00:09,62.43692411,-1.220990574,0.906415133,13.76075519,1.956256909,25.68498321,-1.155048358,38.9707063,19,Sunny,Highway,-25.391186,1.646567323,Maintain Speed
01-01-2023 00:09,92.67820701,-2.044301776,0.918451672,94.57443563,0.583876108,89.79825321,-0.332953417,47.77111291,41,Snowy,Urban,-13.40736923,2.225624532,Maintain Speed
01-01-2023 00:09,62.41962013,-0.387663623,0.561390373,48.55894456,0.417748645,17.97091211,1.498637891,26.19201152,39,Snowy,Highway,-25.93200942,0.253574178,Maintain Speed
01-01-2023 00:09,102.26178,-0.588607752,0.482083199,99.29941998,1.041807478,61.04874733,1.908280726,73.61058068,8,Snowy,Urban,22.19024143,0.573344787,Lane Correct
01-01-2023 00:09,66.22882065,0.454315832,0.044867463,56.2614921,1.014783345,79.94541187,0.308407883,84.53479826,30,Rainy,Urban,0.226150634,0.57948047,Maintain Speed
01-01-2023 00:09,67.31255658,0.500317394,0.561954143,76.96137635,0.879261606,59.53987468,-1.415978479,16.02141352,20,Rainy,Highway,-7.545256806,0.707328178,Maintain Speed
01-01-2023 00:09,105.1984323,1.499921906,0.409379082,5.671746552,1.105778732,7.877521787,-0.289777676,19.27341265,34,Sunny,Urban,7.903630897,1.132627831,Maintain Speed
01-01-2023 00:09,48.41794395,0.059339689,0.772806407,52.1833479,0.541171219,61.14468787,0.408306043,33.94007665,28,Snowy,Rural,14.74888701,1.265639625,Maintain Speed
01-01-2023 00:09,16.08182741,-2.371064154,0.403883567,75.0580798,0.318365749,76.70793221,-0.51691298,28.01665949,17,Rainy,Urban,9.182216846,1.099376129,Accelerate
01-01-2023 00:09,3.453921158,2.149748013,0.683580833,79.3685669,1.183876771,18.78281589,-1.179375305,53.15365919,29,Snowy,Rural,19.73028503,2.221262229,Accelerate
01-01-2023 00:09,90.61647068,-1.141412501,0.101408146,20.01461535,1.871936194,73.6952856,-1.092702917,75.25792114,12,Foggy,Rural,5.664959095,0.793820201,Maintain Speed
01-01-2023 00:09,74.43714616,2.827784762,0.132952271,44.80224029,0.361723626,87.85777081,-0.104284444,79.32736945,10,Rainy,Rural,-29.81669336,1.899273091,Maintain Speed
01-01-2023 00:09,84.48957217,-2.292839348,0.139710191,44.81183602,1.439147976,98.64584947,-1.134285217,20.84496877,24,Snowy,Urban,-21.83117318,2.442532396,Maintain Speed
01-01-2023 00:09,25.55569938,2.749507033,0.0455255,14.84587681,0.932003706,41.00592638,-1.001909233,17.55818541,25,Sunny,Urban,22.03119635,1.708763457,Maintain Speed
01-01-2023 00:09,16.36457707,-2.453929159,0.541328859,47.08932323,0.65855552,2.516238257,1.492336732,36.36942755,19,Foggy,Highway,-22.33058699,0.302903643,Accelerate
01-01-2023 00:09,1.74535988,-1.613783172,0.793967726,81.67383108,1.720907515,41.90790004,1.116241274,14.77239628,24,Foggy,Highway,7.17564893,0.461896041,Accelerate
01-01-2023 00:09,42.07050706,-2.720520347,0.610411204,33.51717007,0.96733422,66.02278402,-1.778748068,9.17970657,9,Foggy,Rural,-17.63988293,2.12918503,Brake
01-01-2023 00:09,70.79012242,1.23067888,0.574954886,46.09457958,1.208292827,89.13650379,-0.71929308,24.25815551,12,Sunny,Highway,27.62803214,1.029804564,Maintain Speed
01-01-2023 00:09,47.06928541,2.101792419,0.680623928,96.29107508,0.941806945,93.81057923,0.127732608,39.39437769,31,Sunny,Urban,-16.47826968,1.129320423,Maintain Speed
01-01-2023 00:09,52.49699064,-0.395573509,0.339645323,8.01226721,0.254374205,90.9575787,-1.757565442,58.78416658,34,Rainy,Rural,-8.288272617,2.235257952,Lane Correct
01-01-2023 00:09,108.4990433,2.57113245,0.361954072,61.19456795,1.230318905,65.79597725,0.732685052,72.32787995,24,Snowy,Rural,16.42376228,1.82276715,Maintain Speed
01-01-2023 00:09,41.79065604,0.541794431,0.314270098,75.62642872,0.895797853,68.25230426,-0.462219408,22.28115064,23,Rainy,Urban,9.487454939,1.837328035,Maintain Speed
01-01-2023 00:09,61.6787387,0.780042813,0.712108933,77.28383123,0.264837552,0.238380716,-0.411286077,81.8663803,28,Snowy,Rural,-10.70282734,1.747366793,Maintain Speed
01-01-2023 00:09,94.03836153,2.07251521,0.161640336,73.01411236,1.232042295,36.37312434,-0.938690534,3.367076156,34,Rainy,Highway,11.87852671,1.65580306,Brake
01-01-2023 00:09,47.58513388,-1.21919877,0.01302528,74.01288713,0.118754771,90.68562361,-0.664284025,44.40459967,48,Rainy,Urban,28.79551937,1.936797095,Maintain Speed
01-01-2023 00:09,74.65040403,-0.874405672,0.596196447,10.60620324,0.496188738,68.96176642,1.446759589,63.30765459,20,Sunny,Highway,-21.3020607,1.811586647,Maintain Speed
01-01-2023 00:09,103.483645,2.435711515,0.942381365,55.74297882,1.58403212,46.79207511,1.154411902,29.12640276,11,Rainy,Rural,-15.57379292,0.419046957,Maintain Speed
01-01-2023 00:09,113.9424748,2.405780976,0.609407917,79.38206181,0.172062107,10.42524149,1.743087585,68.36919469,44,Sunny,Highway,-3.057003984,0.707063117,Lane Correct
01-01-2023 00:09,17.64881771,2.858896657,0.782921653,13.93617966,1.328695986,24.63166659,0.795989525,86.70534753,47,Rainy,Highway,-11.19360848,0.450188443,Maintain Speed
01-01-2023 00:09,111.190515,2.411029899,0.672790709,6.144742627,1.904443198,55.49225178,0.311487051,8.936632049,6,Foggy,Urban,-10.98827061,2.058275837,Brake
01-01-2023 00:09,59.05395517,-2.235767784,0.497436654,82.383374,0.425265671,89.75015136,-0.962974854,51.25604221,6,Snowy,Rural,-4.257776259,1.569211033,Maintain Speed
01-01-2023 00:09,30.9893266,1.942345717,0.718392402,72.66796682,0.892512534,9.581234765,0.667421282,1.877050313,20,Rainy,Urban,17.3808471,2.419488167,Brake
01-01-2023 00:09,55.09629075,-0.540969131,0.824104124,44.15960961,1.193445625,15.37554444,1.624632354,27.95742862,16,Rainy,Highway,-8.581274872,1.85169263,Lane Correct
01-01-2023 00:09,117.603909,2.944808136,0.224731644,94.33766109,0.955790094,65.50050764,-1.72333761,13.69402781,46,Sunny,Rural,-14.59310618,1.3392614,Lane Correct
01-01-2023 00:09,59.11417128,-0.166314214,0.33613048,77.82681899,1.278717604,29.41497315,-0.227719074,62.42750048,3,Rainy,Rural,3.050124093,2.34508521,Maintain Speed
01-01-2023 00:09,39.45019323,0.323016495,0.223725733,96.94678945,0.867785298,16.97037915,-1.402557148,24.86836671,44,Sunny,Rural,22.30033096,2.421252552,Maintain Speed
01-01-2023 00:09,76.00810252,0.178649492,0.452172956,93.28494966,0.382157845,17.84359651,1.242465924,28.23981698,48,Sunny,Rural,11.96762843,1.642924636,Maintain Speed
01-01-2023 00:09,28.81747425,-1.069577821,0.885064551,50.72289228,0.269184284,49.26132261,0.456392971,20.5630292,32,Rainy,Highway,-9.592273479,1.639959851,Accelerate
01-01-2023 00:09,9.103599373,-2.549867467,0.345207101,76.69735297,1.514441997,58.3744256,1.518597268,24.3802505,7,Sunny,Urban,28.32985361,1.534058259,Accelerate
01-01-2023 00:09,15.46556663,2.373907382,0.374466889,68.57318194,0.553385504,90.43494667,-1.74759951,22.51102154,17,Snowy,Highway,11.44876877,0.394771555,Accelerate
01-01-2023 00:09,15.36550067,1.816054875,0.860367235,82.08729496,1.710155594,52.98171889,1.622922716,69.78713209,15,Rainy,Highway,-21.70400852,1.959962406,Accelerate
01-01-2023 00:09,18.22832322,-2.162839317,0.515374331,79.83039821,1.511751763,69.12735815,-1.731213526,95.58103998,30,Sunny,Rural,11.67489827,2.215850106,Accelerate
01-01-2023 00:09,16.65926072,1.660609628,0.535449,19.55703715,0.19396105,18.06859527,-0.849576797,49.02314249,47,Snowy,Urban,24.3483427,1.482457175,Maintain Speed
01-01-2023 00:09,76.90496938,0.755079996,0.860801203,27.20487552,0.482301122,71.34602869,-1.375337011,60.03877957,40,Sunny,Rural,-1.62044183,0.645096138,Maintain Speed
